South Karelia,Southern Ostrobothnia,Southern Savonia,Kainuu,Tavastia Proper,Central Ostrobothnia,Central Finland,Kymenlaakso,Lapland,Pirkanmaa,Ostrobothnia,North Karelia,Northern Ostrobothnia,Northern Savonia,Päijänne Tavastia,Satakunta,Uusimaa,Southwest Finland,Y-W
1.7768904107889816,1.813156790351778,1.77968834788575,1.7264155798084633,1.875341454624394,1.9018415720469464,1.8156237924410092,1.8628628540456837,1.9571712730734288,1.8508770560581396,1.7480475901963612,1.8745331204919566,1.9130790282255146,1.89947912541571,1.8999267972951404,1.926726603289672,1.7911533247915663,1.8346859744403292,2021-33
1.7114355111380555,1.755277845189396,1.7150104023227295,1.6385458873127892,1.814119975386282,1.8663593467522048,1.8159873450883022,1.8412734431461015,1.9507201664867202,1.7925486878337549,1.7673509697763539,1.884638367969341,1.8024718590874238,1.836918941887235,1.858125492605151,1.9071570437835585,1.7420057386005554,1.777012803886858,2021-34
1.6248305469652207,1.8077594693792738,1.6382119086854003,1.583493662961666,1.790314172198214,1.853273672549275,1.7060759995271149,1.7577591280712241,1.7679624546866797,1.655352708300178,1.574727106250121,1.7361234046215728,1.6738905306012317,1.6377919188101493,1.7476922457223334,1.8719269554596145,1.6826096088340823,1.6950349621681364,2021-35
1.5486181750437165,1.7606666343713502,1.5694783610517633,1.5026203504380105,1.656892992274229,1.731079374369526,1.6018431523045857,1.6145599791732306,1.5478749698426049,1.560998042501277,1.5459219667635968,1.6318818532266093,1.4674298775576637,1.4291646728752856,1.6089710971445623,1.7262922454009366,1.5810656473352995,1.6076753927883658,2021-36
1.5162779564793885,1.6565344079265762,1.7191528429232164,1.5670897737041334,1.6561806723183259,1.5469664620463424,1.585480239237159,1.71589652279838,1.554368744974058,1.6174077874571742,1.4585942886010255,1.702735891116978,1.4868223257650421,1.441589117744837,1.6040091659569016,1.5826850913896757,1.589976339922548,1.6892045167751657,2021-37
1.532216631006599,1.6537792460091438,1.7533122946599224,1.6478671348017646,1.7434448397914744,1.5830606715831697,1.5893905262687074,1.7076841890589207,1.6261606572742486,1.631034001447359,1.427905403641043,1.702927565058677,1.4559256407730898,1.4305774165945948,1.5576990234888848,1.6279887511327047,1.6091898395345432,1.6927944646003728,2021-38
1.7354244103792817,1.9895560214005203,1.8688727652091652,1.8401993003888597,2.0040863930925004,1.9026167942828787,1.812715164904377,1.8986064153692082,1.861619992693867,1.9423042100799577,1.831755096460845,1.8329912240306558,1.782195627749378,1.6796557873873175,1.7320637827215692,1.878490302771427,1.8656226417960196,2.007366982523158,2021-39
1.820794698725448,2.1240963246545395,2.0685678368445495,1.9786609648239077,2.110539409928356,2.0597505278654524,1.9093688025738849,2.0271795999919577,1.967566400188209,2.053583292814354,2.0255061025631287,1.9685797601936397,1.9426177106503637,1.7856174355640306,1.8711911692601337,2.030231904459557,1.9997033427870543,2.049615653121703,2021-40
1.6636002074636513,1.9616938580638135,1.8071301507342854,1.8038976479459707,1.9417864664268787,1.8560513065332003,1.7890627801060093,1.847973943315175,1.843893990117678,1.8805653106738665,2.083591552409232,1.7221958871464655,1.7599460317272881,1.6485608102291598,1.702514751367844,1.872840808058728,1.8003883238778773,1.9019362696737163,2021-41
1.568448179344151,1.895617858076211,1.6701448782788513,1.7757886720082579,1.8887964472292622,1.7311967626907905,1.749464584077812,1.7445036219666505,1.8353874566883726,1.7801942136217022,2.149626161192204,1.5728690629682618,1.7285138120732948,1.5340930413210725,1.5959246802296472,1.8428748213057031,1.7095911992283033,1.795061175947059,2021-42
1.7927567396767792,1.9984890021008648,1.835473349173186,1.9876742521446278,1.9857505853206538,1.885469073935205,1.9252785023915104,1.8814513317515527,2.0622039428732037,1.9459904643739818,2.285718928014826,1.8025159868795644,1.9161417809786347,1.7652664759460808,1.8338620852526573,1.9327521675187622,1.8618673330686746,1.9556552725581762,2021-43
2.0347003271072217,2.201356489242828,1.9960881235796055,2.1458017102224214,2.1882355644106757,2.065794660506242,2.1068578236277538,2.0840605483510677,2.277221767180491,2.093091887370632,2.3681102525179205,1.9953983217845506,2.072918431962137,2.0201076045477167,2.056388466490878,2.166446988787082,2.076678129154077,2.1133556849429365,2021-44
2.089763037906939,2.2799343579231874,2.129628626376997,2.2752778570635104,2.278113632226049,2.2033502666774236,2.1597372091247236,2.1863426515503948,2.3836981656555176,2.1679124656729862,2.349340325357002,2.061288106781362,2.103135388828334,2.107718827511203,2.150590672608688,2.2944997032886145,2.169355787492783,2.1635754709342354,2021-45
2.2717704875631153,2.36661390719803,2.4338761952591343,2.5401888749258084,2.486606458664352,2.405195050085183,2.379368696774316,2.4619073102861857,2.6328688428139544,2.3838051698695017,2.443248090897345,2.340057126012024,2.2009774478654127,2.2841153005453454,2.368822881629612,2.497750686920328,2.388591364294683,2.361071381599346,2021-46
2.3861178180333655,2.348241828472143,2.460754023063833,2.610970193361426,2.588057731038623,2.4840467372478994,2.4504041606499705,2.5228262500070104,2.7398247031602225,2.458193266063371,2.4027705319536583,2.37204151552589,2.204558384928236,2.319091034666199,2.4503731875877013,2.579423466954716,2.484411025572803,2.451941788925212,2021-47
2.505210478217439,2.5063241927423587,2.53187936502546,2.723918513993026,2.7262444466814872,2.6632768037210175,2.5718733827039872,2.6136723118821,2.905478888115281,2.538246239960548,2.3760546909212508,2.52959542954416,2.3594459174145364,2.48005719257767,2.58778303604251,2.7325014186803362,2.6048281799825936,2.5727234492551774,2021-48
2.585290636550407,2.663506289908959,2.583243705820855,2.797393406619674,2.823742900807083,2.7863442575920567,2.6851741202996147,2.726497279423526,2.9682108437837345,2.675218657105761,2.491292620786212,2.644266989278011,2.614364410495856,2.6242940919241224,2.6692523830220374,2.78405472240289,2.690941436050218,2.750701803853181,2021-49
2.7002025129567953,2.8925996338922584,2.8035575574513265,2.94332346323553,2.9711360365774375,2.8555264488229515,2.827029689931657,2.8898142374797473,3.0396964378058695,2.8652287057911656,2.8014077811907465,2.790244487313699,2.7664219899957496,2.7133659212118553,2.8443203027544373,2.9324973471231557,2.8072783455530934,2.9534915076655586,2021-50
3.093744777785797,3.1684329709625394,3.052176592274295,3.1323094400040166,3.3085778868261904,3.1498595394726365,3.1039963092843483,3.1416028198338015,3.2019712435085643,3.1657736439042234,3.064565579918538,3.0109922745768722,2.9719841025378644,2.975344968861923,3.1912905830438434,3.240275214693133,3.0413670318834747,3.3126877548896987,2021-51
3.8977718244921817,3.966031432907483,3.870219927827887,3.843463295557719,4.009946424762378,3.9695560199066957,3.8655770393464772,3.9183426920694355,3.8670005440198483,3.9417777409140826,3.780284849648918,3.8043141345865767,3.775980568347018,3.7730830790079777,3.980111066470875,3.9681552514177367,3.83646299251097,4.052577600833349,2021-52
4.250440631708132,4.327356192163576,4.210169610180613,4.186617141122552,4.353142474914207,4.362544953458997,4.249418005749254,4.265217402628474,4.218887407757105,4.284384911303158,4.167110046579368,4.188674367599683,4.263485609240576,4.203989667008108,4.3129830984744375,4.347798324138982,4.213164441773848,4.359933850452335,2022-01
4.3719327933303775,4.4357019501969575,4.346014905953183,4.267073403996394,4.469798994782543,4.471375958492938,4.375920396239762,4.383103474044554,4.379879616527842,4.429852977816146,4.316974062412741,4.387300031538241,4.470561103893163,4.394673162437631,4.4283487554634045,4.452511448855964,4.360610151428907,4.474692441262656,2022-02
4.419237691563307,4.515581072091663,4.364176649509861,4.316486534378898,4.503057148569683,4.545322328978943,4.454532434576963,4.430504317921871,4.408663470090931,4.478867769258008,4.4955458093829685,4.415937818830746,4.516564704798342,4.4407827664003845,4.449361102232741,4.493300023729132,4.424793195874138,4.531018633204923,2022-03
4.376058413038107,4.4658301332686134,4.305055958386784,4.257402107485671,4.422474894476239,4.452410276850244,4.383633321182726,4.387998381648266,4.3258939719000145,4.405566696001194,4.413920949892116,4.382216128795468,4.48382494321227,4.378879082641905,4.372643899695339,4.378091337580808,4.374514989394601,4.445470347788381,2022-04
4.339259923876858,4.442752531712659,4.24015314838582,4.213345730919506,4.3444371993510575,4.425934088180289,4.318049276163122,4.304650870974665,4.294482537585345,4.311831584097457,4.310343326942883,4.3497670482557265,4.4020857383248515,4.323597971813703,4.332232734691084,4.313273165863993,4.310642443794097,4.358357881983706,2022-05
4.491094758365232,4.470607267638973,4.330576258836476,4.30842957535739,4.4232998366502745,4.464057415096955,4.4283921665275,4.444350775216185,4.377221955882057,4.392822068263365,4.386150436663245,4.462770645831232,4.443484340930515,4.453819912996169,4.437111718993779,4.379301808274359,4.411683279429124,4.42217905855609,2022-06
4.554821527446881,4.494743592820665,4.34467102773452,4.32842816576737,4.410795176126736,4.483356412129985,4.4601350968694415,4.4836232268523855,4.370023672401023,4.381736818186284,4.355086219704233,4.501878692486765,4.4896740994932784,4.508950216964559,4.4609825491180315,4.3373591467992165,4.433908066170137,4.416276035947158,2022-07
4.254288504533595,4.155481863641578,4.018938152327064,3.985107689198192,4.077187679949641,4.172765603872378,4.170700295215095,4.153610468400113,4.098999235713213,4.074824362699461,4.131842530756829,4.234518625206241,4.214151795403969,4.233696225070114,4.152637317392438,4.016374146484691,4.1107836058212355,4.077837052579759,2022-08
4.364377785556619,4.319620442951812,4.2099358564804215,4.174424741508657,4.218290569488674,4.28306017111005,4.304047803256938,4.283622383659293,4.297496630452561,4.215676497846232,4.282821072295847,4.373246950121391,4.345800003827151,4.380756078470036,4.293652660275774,4.175438583062579,4.252555152348938,4.21664631629182,2022-09
2.6288030841409435,2.435983913555637,2.4014592704911975,2.4385831418680066,2.405402853434727,2.147199406018914,2.5798752103601337,2.4751334499649196,2.5655279620677054,2.4154148538356885,2.618087464655323,2.7064327190840736,2.719986043586587,2.688504824683602,2.522641795083465,2.2979682129199928,2.3798327579173955,2.3964156396039193,2022-10
