date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Y-W,province
2020-09-21,-9.285714285714286,5.857142857142857,74.0,-34.285714285714285,-17.142857142857142,0.5714285714285714,2020-39,Lapland
2020-09-28,-17.714285714285715,-0.8571428571428571,37.285714285714285,-35.142857142857146,-17.857142857142858,0.14285714285714285,2020-40,Lapland
2020-10-05,-21.285714285714285,-1.0,31.285714285714285,-42.142857142857146,-21.142857142857142,2.0,2020-41,Lapland
2020-10-12,-17.571428571428573,-0.42857142857142855,44.42857142857143,-35.57142857142857,-32.42857142857143,3.7142857142857144,2020-42,Lapland
2020-10-19,-21.428571428571427,-3.857142857142857,3.7142857142857144,-42.57142857142857,-17.857142857142858,4.142857142857143,2020-43,Lapland
2020-10-26,-29.428571428571427,-9.714285714285714,-16.0,-49.285714285714285,-18.571428571428573,4.428571428571429,2020-44,Lapland
2020-11-02,-30.285714285714285,-9.571428571428571,-14.142857142857142,-48.42857142857143,-19.428571428571427,5.428571428571429,2020-45,Lapland
2020-11-09,-30.285714285714285,-10.428571428571429,-18.571428571428573,-46.714285714285715,-18.857142857142858,6.142857142857143,2020-46,Lapland
2020-11-16,-28.0,-10.0,-9.714285714285714,-40.57142857142857,-17.714285714285715,6.285714285714286,2020-47,Lapland
2020-11-23,-24.285714285714285,-6.428571428571429,-15.285714285714286,-38.857142857142854,-16.857142857142858,6.285714285714286,2020-48,Lapland
2020-11-30,-25.0,-3.0,-19.571428571428573,-43.57142857142857,-17.428571428571427,6.571428571428571,2020-49,Lapland
2020-12-07,-21.285714285714285,-1.2857142857142858,-20.142857142857142,-46.57142857142857,-16.142857142857142,6.285714285714286,2020-50,Lapland
2020-12-14,-11.142857142857142,9.428571428571429,-14.0,-41.285714285714285,-16.857142857142858,6.714285714285714,2020-51,Lapland
2020-12-21,-22.428571428571427,2.142857142857143,30.285714285714285,-36.714285714285715,-50.57142857142857,12.142857142857142,2020-52,Lapland
2020-12-28,3.3333333333333335,28.666666666666668,64.66666666666667,-25.333333333333332,-52.333333333333336,11.0,2020-53,Lapland
2020-02-10,3.3333333333333335,1.6666666666666667,-18.0,-1.0,-1.0,0.6666666666666666,2020-7,Pirkanmaa
2020-02-17,3.2857142857142856,0.42857142857142855,4.714285714285714,-2.857142857142857,-5.714285714285714,0.8571428571428571,2020-8,Pirkanmaa
2020-02-24,-1.1428571428571428,-1.8571428571428572,25.0,-7.857142857142857,-21.571428571428573,1.4285714285714286,2020-9,Pirkanmaa
2020-03-02,2.0,3.0,5.857142857142857,0.5714285714285714,-0.14285714285714285,0.5714285714285714,2020-10,Pirkanmaa
2020-03-09,-12.571428571428571,1.8571428571428572,4.857142857142857,-18.857142857142858,-9.857142857142858,4.428571428571429,2020-11,Pirkanmaa
2020-03-16,-38.857142857142854,-12.857142857142858,34.714285714285715,-47.0,-37.142857142857146,13.428571428571429,2020-12,Pirkanmaa
2020-03-23,-45.857142857142854,-17.142857142857142,44.285714285714285,-51.857142857142854,-42.285714285714285,15.0,2020-13,Pirkanmaa
2020-03-30,-46.57142857142857,-15.285714285714286,29.285714285714285,-53.0,-43.857142857142854,15.714285714285714,2020-14,Pirkanmaa
2020-04-06,-50.0,-16.857142857142858,65.28571428571429,-57.142857142857146,-55.57142857142857,16.428571428571427,2020-15,Pirkanmaa
2020-04-13,-43.57142857142857,-13.571428571428571,51.0,-52.42857142857143,-41.285714285714285,14.428571428571429,2020-16,Pirkanmaa
2020-04-20,-42.0,-11.714285714285714,93.14285714285714,-51.285714285714285,-39.42857142857143,12.142857142857142,2020-17,Pirkanmaa
2020-04-27,-41.857142857142854,-10.571428571428571,97.0,-51.42857142857143,-44.857142857142854,12.571428571428571,2020-18,Pirkanmaa
2020-05-04,-36.57142857142857,-3.7142857142857144,99.42857142857143,-45.857142857142854,-35.857142857142854,10.142857142857142,2020-19,Pirkanmaa
2020-05-11,-36.714285714285715,-3.5714285714285716,90.57142857142857,-42.285714285714285,-30.0,9.571428571428571,2020-20,Pirkanmaa
2020-05-18,-35.142857142857146,2.4285714285714284,92.14285714285714,-33.714285714285715,-33.57142857142857,7.714285714285714,2020-21,Pirkanmaa
2020-05-25,-26.0,9.857142857142858,94.71428571428571,-22.571428571428573,-17.142857142857142,4.142857142857143,2020-22,Pirkanmaa
2020-06-01,-18.0,6.0,86.42857142857143,-23.0,-29.571428571428573,4.428571428571429,2020-23,Pirkanmaa
2020-06-08,-9.142857142857142,10.857142857142858,181.71428571428572,-17.428571428571427,-27.0,0.8571428571428571,2020-24,Pirkanmaa
2020-06-15,-18.285714285714285,6.428571428571429,184.14285714285714,-26.142857142857142,-39.285714285714285,-0.7142857142857143,2020-25,Pirkanmaa
2020-06-22,-6.0,9.428571428571429,208.0,-16.428571428571427,-31.142857142857142,0.5714285714285714,2020-26,Pirkanmaa
2020-06-29,-0.14285714285714285,7.142857142857143,98.42857142857143,-18.714285714285715,-34.857142857142854,3.5714285714285716,2020-27,Pirkanmaa
2020-07-06,-1.5714285714285714,5.285714285714286,111.0,-19.571428571428573,-38.142857142857146,3.4285714285714284,2020-28,Pirkanmaa
2020-07-13,4.0,8.428571428571429,214.57142857142858,-18.285714285714285,-37.42857142857143,-0.2857142857142857,2020-29,Pirkanmaa
2020-07-20,1.4285714285714286,5.571428571428571,166.0,-21.857142857142858,-38.42857142857143,2.5714285714285716,2020-30,Pirkanmaa
2020-07-27,0.0,5.857142857142857,166.85714285714286,-21.571428571428573,-36.57142857142857,1.8571428571428572,2020-31,Pirkanmaa
2020-08-03,3.0,8.0,176.71428571428572,-18.0,-31.0,0.0,2020-32,Pirkanmaa
2020-08-10,-4.571428571428571,4.571428571428571,149.85714285714286,-20.285714285714285,-25.428571428571427,-0.2857142857142857,2020-33,Pirkanmaa
2020-08-17,-6.857142857142857,2.7142857142857144,0.0,-22.0,-24.0,0.5714285714285714,2020-34,Pirkanmaa
2020-08-24,-7.714285714285714,2.857142857142857,0.0,-19.285714285714285,-20.857142857142858,0.5714285714285714,2020-35,Pirkanmaa
2020-08-31,-5.0,5.142857142857143,0.0,-21.428571428571427,-18.571428571428573,0.8571428571428571,2020-36,Pirkanmaa
2020-09-07,-7.857142857142857,2.4285714285714284,59.285714285714285,-21.0,-17.571428571428573,0.2857142857142857,2020-37,Pirkanmaa
2020-09-14,-10.571428571428571,2.142857142857143,87.0,-20.285714285714285,-16.142857142857142,0.7142857142857143,2020-38,Pirkanmaa
2020-09-21,-10.857142857142858,2.2857142857142856,110.42857142857143,-23.857142857142858,-13.285714285714286,1.5714285714285714,2020-39,Pirkanmaa
2020-09-28,-9.571428571428571,3.4285714285714284,72.71428571428571,-26.285714285714285,-13.142857142857142,2.142857142857143,2020-40,Pirkanmaa
2020-10-05,-12.428571428571429,1.1428571428571428,55.0,-30.857142857142858,-17.0,3.857142857142857,2020-41,Pirkanmaa
2020-10-12,-11.0,0.2857142857142857,63.857142857142854,-33.714285714285715,-29.142857142857142,5.285714285714286,2020-42,Pirkanmaa
2020-10-19,-13.714285714285714,0.0,24.857142857142858,-31.428571428571427,-13.571428571428571,5.142857142857143,2020-43,Pirkanmaa
2020-10-26,-13.428571428571429,-0.42857142857142855,26.857142857142858,-31.714285714285715,-14.142857142857142,4.571428571428571,2020-44,Pirkanmaa
2020-11-02,-13.285714285714286,0.0,31.142857142857142,-32.142857142857146,-12.857142857142858,4.714285714285714,2020-45,Pirkanmaa
2020-11-09,-12.428571428571429,-0.42857142857142855,16.0,-32.42857142857143,-12.428571428571429,5.571428571428571,2020-46,Pirkanmaa
2020-11-16,-14.714285714285714,-2.857142857142857,5.857142857142857,-35.285714285714285,-13.428571428571429,6.428571428571429,2020-47,Pirkanmaa
2020-11-23,-16.142857142857142,-2.142857142857143,6.285714285714286,-36.857142857142854,-15.142857142857142,7.285714285714286,2020-48,Pirkanmaa
2020-11-30,-23.714285714285715,-1.4285714285714286,2.2857142857142856,-41.285714285714285,-19.428571428571427,8.857142857142858,2020-49,Pirkanmaa
2020-12-07,-19.0,1.5714285714285714,5.714285714285714,-39.714285714285715,-17.714285714285715,8.571428571428571,2020-50,Pirkanmaa
2020-12-14,-13.0,7.285714285714286,-5.285714285714286,-37.285714285714285,-19.142857142857142,8.714285714285714,2020-51,Pirkanmaa
2020-12-21,-40.0,-15.857142857142858,9.714285714285714,-52.285714285714285,-53.285714285714285,12.571428571428571,2020-52,Pirkanmaa
2020-12-28,-19.0,8.0,47.333333333333336,-45.333333333333336,-59.666666666666664,14.0,2020-53,Pirkanmaa
2020-02-10,3.0,2.0,-18.333333333333332,2.0,-1.3333333333333333,0.3333333333333333,2020-7,Ostrobothnia
2020-02-17,4.142857142857143,0.0,-0.42857142857142855,6.0,-7.285714285714286,1.2857142857142858,2020-8,Ostrobothnia
2020-02-24,-3.142857142857143,-1.7142857142857142,4.714285714285714,1.5714285714285714,-23.714285714285715,2.142857142857143,2020-9,Ostrobothnia
2020-03-02,1.5714285714285714,2.7142857142857144,8.285714285714286,-0.2857142857142857,-0.5714285714285714,0.42857142857142855,2020-10,Ostrobothnia
2020-03-09,-10.571428571428571,5.571428571428571,5.285714285714286,-16.571428571428573,-5.285714285714286,2.2857142857142856,2020-11,Ostrobothnia
2020-03-16,-35.285714285714285,-9.428571428571429,33.714285714285715,-42.285714285714285,-31.142857142857142,10.571428571428571,2020-12,Ostrobothnia
2020-03-23,-40.857142857142854,-13.285714285714286,32.0,-50.285714285714285,-35.857142857142854,12.285714285714286,2020-13,Ostrobothnia
2020-03-30,-43.142857142857146,-11.0,23.428571428571427,-54.714285714285715,-36.857142857142854,12.571428571428571,2020-14,Ostrobothnia
2020-04-06,-47.285714285714285,-12.571428571428571,-0.2857142857142857,-50.42857142857143,-50.42857142857143,13.285714285714286,2020-15,Ostrobothnia
2020-04-13,-38.0,-8.857142857142858,16.285714285714285,-47.57142857142857,-36.142857142857146,11.428571428571429,2020-16,Ostrobothnia
2020-04-20,-34.285714285714285,-6.285714285714286,15.0,-38.42857142857143,-34.857142857142854,9.428571428571429,2020-17,Ostrobothnia
2020-04-27,-35.0,-2.857142857142857,21.285714285714285,-41.142857142857146,-39.285714285714285,9.571428571428571,2020-18,Ostrobothnia
2020-05-04,-31.142857142857142,1.0,-1.2857142857142858,-37.857142857142854,-30.428571428571427,7.857142857142857,2020-19,Ostrobothnia
2020-05-11,-27.142857142857142,-0.5714285714285714,0.0,-37.42857142857143,-23.285714285714285,6.0,2020-20,Ostrobothnia
2020-05-18,-26.428571428571427,6.428571428571429,0.0,-27.571428571428573,-25.571428571428573,4.142857142857143,2020-21,Ostrobothnia
2020-05-25,-14.714285714285714,11.428571428571429,0.0,-23.714285714285715,-10.142857142857142,1.5714285714285714,2020-22,Ostrobothnia
2020-06-01,-9.428571428571429,7.857142857142857,0.0,-20.285714285714285,-25.0,1.8571428571428572,2020-23,Ostrobothnia
2020-06-08,4.428571428571429,11.571428571428571,0.0,-18.428571428571427,-23.571428571428573,-1.5714285714285714,2020-24,Ostrobothnia
2020-06-15,-9.428571428571429,9.142857142857142,0.0,-17.428571428571427,-35.714285714285715,-3.142857142857143,2020-25,Ostrobothnia
2020-06-22,8.714285714285714,10.857142857142858,0.0,-13.714285714285714,-29.0,-1.7142857142857142,2020-26,Ostrobothnia
2020-06-29,11.857142857142858,10.571428571428571,0.0,-13.285714285714286,-31.428571428571427,1.8571428571428572,2020-27,Ostrobothnia
2020-07-06,11.285714285714286,8.571428571428571,0.0,-13.0,-37.0,1.0,2020-28,Ostrobothnia
2020-07-13,19.0,11.857142857142858,0.0,-12.571428571428571,-37.42857142857143,-1.7142857142857142,2020-29,Ostrobothnia
2020-07-20,14.0,9.0,0.0,-20.714285714285715,-39.0,2.142857142857143,2020-30,Ostrobothnia
2020-07-27,9.285714285714286,8.857142857142858,0.0,-22.142857142857142,-36.42857142857143,0.14285714285714285,2020-31,Ostrobothnia
2020-08-03,15.428571428571429,10.285714285714286,0.0,-20.857142857142858,-30.571428571428573,-2.142857142857143,2020-32,Ostrobothnia
2020-08-10,6.428571428571429,5.857142857142857,0.0,-21.428571428571427,-23.714285714285715,-1.1428571428571428,2020-33,Ostrobothnia
2020-08-17,0.0,0.0,0.0,0.0,-21.285714285714285,-1.5714285714285714,2020-34,Ostrobothnia
2020-08-24,0.0,0.8571428571428571,0.0,0.0,-19.0,-2.7142857142857144,2020-35,Ostrobothnia
2020-08-31,0.0,0.5714285714285714,0.0,0.0,-16.857142857142858,-0.7142857142857143,2020-36,Ostrobothnia
2020-09-07,-2.4285714285714284,2.4285714285714284,32.42857142857143,-11.571428571428571,-14.714285714285714,-2.5714285714285716,2020-37,Ostrobothnia
2020-09-14,-4.428571428571429,5.0,9.857142857142858,-22.428571428571427,-13.285714285714286,-1.4285714285714286,2020-38,Ostrobothnia
2020-09-21,-5.857142857142857,3.142857142857143,13.142857142857142,-27.857142857142858,-10.142857142857142,0.7142857142857143,2020-39,Ostrobothnia
2020-09-28,-8.0,4.428571428571429,14.428571428571429,-30.571428571428573,-11.571428571428571,0.8571428571428571,2020-40,Ostrobothnia
2020-10-05,-34.285714285714285,-9.0,5.714285714285714,-43.714285714285715,-21.142857142857142,7.428571428571429,2020-41,Ostrobothnia
2020-10-12,-31.571428571428573,-8.142857142857142,23.857142857142858,-38.857142857142854,-32.285714285714285,8.571428571428571,2020-42,Ostrobothnia
2020-10-19,-29.142857142857142,-3.857142857142857,12.142857142857142,-42.142857142857146,-18.571428571428573,7.714285714285714,2020-43,Ostrobothnia
2020-10-26,-27.428571428571427,-0.7142857142857143,14.0,-41.0,-15.857142857142858,6.428571428571429,2020-44,Ostrobothnia
2020-11-02,-21.857142857142858,2.857142857142857,18.428571428571427,-37.142857142857146,-11.0,5.571428571428571,2020-45,Ostrobothnia
2020-11-09,-19.714285714285715,2.4285714285714284,19.428571428571427,-38.57142857142857,-10.857142857142858,6.285714285714286,2020-46,Ostrobothnia
2020-11-16,-18.714285714285715,1.7142857142857142,13.285714285714286,-39.0,-9.714285714285714,6.571428571428571,2020-47,Ostrobothnia
2020-11-23,-14.857142857142858,5.428571428571429,13.714285714285714,-38.142857142857146,-9.857142857142858,6.142857142857143,2020-48,Ostrobothnia
2020-11-30,-18.0,7.142857142857143,7.0,-40.714285714285715,-11.142857142857142,6.857142857142857,2020-49,Ostrobothnia
2020-12-07,-15.428571428571429,8.714285714285714,13.285714285714286,-40.0,-8.857142857142858,6.571428571428571,2020-50,Ostrobothnia
2020-12-14,-9.142857142857142,16.571428571428573,6.285714285714286,-38.714285714285715,-12.714285714285714,7.857142857142857,2020-51,Ostrobothnia
2020-12-21,-36.142857142857146,-4.571428571428571,11.285714285714286,-44.714285714285715,-50.57142857142857,13.285714285714286,2020-52,Ostrobothnia
2020-12-28,-16.333333333333332,21.333333333333332,0.0,-44.0,-57.0,13.666666666666666,2020-53,Ostrobothnia
2020-02-10,2.6666666666666665,4.333333333333333,6.666666666666667,0.0,0.0,-0.3333333333333333,2020-7,North Karelia
2020-02-17,2.142857142857143,2.142857142857143,3.7142857142857144,0.0,-0.7142857142857143,0.8571428571428571,2020-8,North Karelia
2020-02-24,-0.42857142857142855,1.1428571428571428,14.142857142857142,0.0,-7.285714285714286,0.5714285714285714,2020-9,North Karelia
2020-03-02,-2.2857142857142856,-1.7142857142857142,24.0,0.0,-22.428571428571427,1.8571428571428572,2020-10,North Karelia
2020-03-09,-10.857142857142858,4.857142857142857,9.857142857142858,0.0,-6.714285714285714,2.4285714285714284,2020-11,North Karelia
2020-03-16,-38.42857142857143,-10.714285714285714,36.0,-5.857142857142857,-29.857142857142858,7.857142857142857,2020-12,North Karelia
2020-03-23,-47.0,-17.857142857142858,22.714285714285715,-7.714285714285714,-36.42857142857143,9.285714285714286,2020-13,North Karelia
2020-03-30,-49.142857142857146,-16.428571428571427,13.0,-16.0,-38.142857142857146,10.428571428571429,2020-14,North Karelia
2020-04-06,-53.285714285714285,-18.285714285714285,15.571428571428571,-16.857142857142858,-51.42857142857143,11.0,2020-15,North Karelia
2020-04-13,-43.714285714285715,-14.428571428571429,4.142857142857143,-19.0,-36.57142857142857,9.428571428571429,2020-16,North Karelia
2020-04-20,-42.285714285714285,-11.857142857142858,9.142857142857142,-27.571428571428573,-36.0,8.571428571428571,2020-17,North Karelia
2020-04-27,-40.42857142857143,-7.571428571428571,14.571428571428571,-21.285714285714285,-40.142857142857146,8.285714285714286,2020-18,North Karelia
2020-05-04,-30.428571428571427,-1.2857142857142858,34.142857142857146,-21.857142857142858,-31.0,6.714285714285714,2020-19,North Karelia
2020-05-11,-31.428571428571427,-2.7142857142857144,16.285714285714285,-42.57142857142857,-25.142857142857142,5.142857142857143,2020-20,North Karelia
2020-05-18,-26.857142857142858,5.857142857142857,27.857142857142858,-39.857142857142854,-28.285714285714285,4.0,2020-21,North Karelia
2020-05-25,-16.857142857142858,10.0,21.428571428571427,-38.142857142857146,-14.285714285714286,1.2857142857142858,2020-22,North Karelia
2020-06-01,-5.857142857142857,10.0,20.571428571428573,-27.428571428571427,-24.857142857142858,1.7142857142857142,2020-23,North Karelia
2020-06-08,4.285714285714286,14.428571428571429,0.0,-23.142857142857142,-24.142857142857142,-1.4285714285714286,2020-24,North Karelia
2020-06-15,0.0,17.285714285714285,0.0,-19.285714285714285,-34.42857142857143,-3.2857142857142856,2020-25,North Karelia
2020-06-22,13.857142857142858,18.0,0.0,-19.714285714285715,-27.428571428571427,-2.5714285714285716,2020-26,North Karelia
2020-06-29,15.142857142857142,17.285714285714285,27.142857142857142,-21.857142857142858,-30.285714285714285,0.5714285714285714,2020-27,North Karelia
2020-07-06,20.428571428571427,22.0,23.428571428571427,-15.285714285714286,-34.142857142857146,0.7142857142857143,2020-28,North Karelia
2020-07-13,27.714285714285715,26.285714285714285,0.0,-0.5714285714285714,-34.714285714285715,-2.857142857142857,2020-29,North Karelia
2020-07-20,17.428571428571427,18.0,28.142857142857142,-0.8571428571428571,-35.0,1.2857142857142858,2020-30,North Karelia
2020-07-27,12.285714285714286,13.714285714285714,0.0,-2.0,-32.42857142857143,-0.42857142857142855,2020-31,North Karelia
2020-08-03,18.285714285714285,12.714285714285714,0.0,1.7142857142857142,-28.0,-3.142857142857143,2020-32,North Karelia
2020-08-10,3.5714285714285716,6.857142857142857,26.0,-1.0,-22.0,-2.5714285714285716,2020-33,North Karelia
2020-08-17,0.0,0.6666666666666666,0.0,0.0,-23.333333333333332,-2.5,2020-34,North Karelia
2020-08-24,0.0,0.16666666666666666,0.0,0.0,-20.333333333333332,-1.8333333333333333,2020-35,North Karelia
2020-08-31,0.0,1.1666666666666667,0.0,0.0,-16.0,-1.8333333333333333,2020-36,North Karelia
2020-09-07,0.5714285714285714,3.142857142857143,32.0,-4.857142857142857,-12.285714285714286,-2.2857142857142856,2020-37,North Karelia
2020-09-14,2.142857142857143,3.857142857142857,22.857142857142858,-5.857142857142857,-10.285714285714286,-1.5714285714285714,2020-38,North Karelia
2020-09-21,2.0,4.571428571428571,0.0,-4.857142857142857,-7.285714285714286,-1.2857142857142858,2020-39,North Karelia
2020-09-28,0.8571428571428571,5.714285714285714,39.714285714285715,-8.857142857142858,-7.857142857142857,-0.5714285714285714,2020-40,North Karelia
2020-10-05,-3.0,4.142857142857143,20.428571428571427,-15.857142857142858,-11.857142857142858,1.5714285714285714,2020-41,North Karelia
2020-10-12,-2.0,2.857142857142857,23.428571428571427,-17.571428571428573,-25.285714285714285,3.7142857142857144,2020-42,North Karelia
2020-10-19,-3.0,1.2857142857142858,32.57142857142857,-14.571428571428571,-6.428571428571429,3.0,2020-43,North Karelia
2020-10-26,-5.0,0.7142857142857143,27.285714285714285,-19.714285714285715,-8.142857142857142,2.2857142857142856,2020-44,North Karelia
2020-11-02,-3.2857142857142856,1.5714285714285714,25.714285714285715,-18.714285714285715,-5.428571428571429,3.142857142857143,2020-45,North Karelia
2020-11-09,-3.4285714285714284,0.7142857142857143,18.571428571428573,-22.714285714285715,-6.0,3.7142857142857144,2020-46,North Karelia
2020-11-16,-14.714285714285714,-3.0,12.285714285714286,-26.714285714285715,-8.428571428571429,5.428571428571429,2020-47,North Karelia
2020-11-23,-14.428571428571429,-1.7142857142857142,10.571428571428571,-29.428571428571427,-11.0,6.571428571428571,2020-48,North Karelia
2020-11-30,-19.285714285714285,0.14285714285714285,8.571428571428571,-33.285714285714285,-11.571428571428571,6.428571428571429,2020-49,North Karelia
2020-12-07,-13.428571428571429,1.5714285714285714,8.714285714285714,-38.42857142857143,-8.714285714285714,6.428571428571429,2020-50,North Karelia
2020-12-14,-4.142857142857143,9.714285714285714,9.428571428571429,-31.0,-10.285714285714286,6.428571428571429,2020-51,North Karelia
2020-12-21,-32.42857142857143,-8.285714285714286,21.857142857142858,-33.714285714285715,-46.142857142857146,11.142857142857142,2020-52,North Karelia
2020-12-28,-12.666666666666666,14.0,0.0,-38.0,-49.666666666666664,11.333333333333334,2020-53,North Karelia
2020-02-10,8.333333333333334,5.666666666666667,28.666666666666668,7.333333333333333,-0.6666666666666666,-0.3333333333333333,2020-7,Northern Ostrobothnia
2020-02-17,8.714285714285714,5.428571428571429,41.0,5.428571428571429,0.42857142857142855,0.8571428571428571,2020-8,Northern Ostrobothnia
2020-02-24,8.428571428571429,4.0,55.42857142857143,4.857142857142857,-7.428571428571429,0.42857142857142855,2020-9,Northern Ostrobothnia
2020-03-02,1.2857142857142858,0.42857142857142855,52.285714285714285,-6.428571428571429,-26.571428571428573,1.0,2020-10,Northern Ostrobothnia
2020-03-09,-9.142857142857142,2.7142857142857144,26.428571428571427,-13.857142857142858,-9.142857142857142,3.857142857142857,2020-11,Northern Ostrobothnia
2020-03-16,-37.285714285714285,-13.0,69.0,-42.857142857142854,-37.142857142857146,12.142857142857142,2020-12,Northern Ostrobothnia
2020-03-23,-44.0,-19.0,63.42857142857143,-48.857142857142854,-42.57142857142857,14.142857142857142,2020-13,Northern Ostrobothnia
2020-03-30,-45.42857142857143,-17.428571428571427,37.57142857142857,-52.142857142857146,-44.0,14.714285714285714,2020-14,Northern Ostrobothnia
2020-04-06,-49.42857142857143,-18.571428571428573,82.85714285714286,-55.0,-55.42857142857143,15.285714285714286,2020-15,Northern Ostrobothnia
2020-04-13,-41.57142857142857,-15.714285714285714,39.0,-51.142857142857146,-42.42857142857143,13.714285714285714,2020-16,Northern Ostrobothnia
2020-04-20,-39.142857142857146,-14.0,47.42857142857143,-48.142857142857146,-40.42857142857143,12.428571428571429,2020-17,Northern Ostrobothnia
2020-04-27,-38.0,-9.571428571428571,72.28571428571429,-46.142857142857146,-44.57142857142857,11.857142857142858,2020-18,Northern Ostrobothnia
2020-05-04,-30.857142857142858,-6.428571428571429,55.857142857142854,-41.142857142857146,-36.285714285714285,10.571428571428571,2020-19,Northern Ostrobothnia
2020-05-11,-27.857142857142858,-5.571428571428571,72.14285714285714,-36.285714285714285,-28.0,8.0,2020-20,Northern Ostrobothnia
2020-05-18,-25.142857142857142,1.7142857142857142,85.28571428571429,-26.571428571428573,-30.714285714285715,6.142857142857143,2020-21,Northern Ostrobothnia
2020-05-25,-16.857142857142858,5.571428571428571,64.71428571428571,-19.142857142857142,-15.857142857142858,4.142857142857143,2020-22,Northern Ostrobothnia
2020-06-01,-7.142857142857143,5.285714285714286,79.71428571428571,-17.857142857142858,-31.714285714285715,3.4285714285714284,2020-23,Northern Ostrobothnia
2020-06-08,0.2857142857142857,9.714285714285714,77.28571428571429,-10.857142857142858,-29.285714285714285,1.4285714285714286,2020-24,Northern Ostrobothnia
2020-06-15,-7.571428571428571,8.428571428571429,106.71428571428571,-16.142857142857142,-41.0,-0.5714285714285714,2020-25,Northern Ostrobothnia
2020-06-22,6.857142857142857,10.714285714285714,87.71428571428571,-5.0,-33.714285714285715,0.8571428571428571,2020-26,Northern Ostrobothnia
2020-06-29,9.428571428571429,7.714285714285714,44.57142857142857,-17.0,-37.142857142857146,3.4285714285714284,2020-27,Northern Ostrobothnia
2020-07-06,8.142857142857142,7.857142857142857,83.28571428571429,-14.285714285714286,-39.42857142857143,2.4285714285714284,2020-28,Northern Ostrobothnia
2020-07-13,14.142857142857142,11.857142857142858,106.0,-10.142857142857142,-39.857142857142854,-0.42857142857142855,2020-29,Northern Ostrobothnia
2020-07-20,10.142857142857142,8.571428571428571,71.14285714285714,-17.285714285714285,-40.857142857142854,1.7142857142857142,2020-30,Northern Ostrobothnia
2020-07-27,10.142857142857142,8.0,84.71428571428571,-15.714285714285714,-38.0,1.0,2020-31,Northern Ostrobothnia
2020-08-03,12.428571428571429,8.428571428571429,93.28571428571429,-9.714285714285714,-33.42857142857143,-0.7142857142857143,2020-32,Northern Ostrobothnia
2020-08-10,2.0,3.2857142857142856,62.285714285714285,-16.0,-26.571428571428573,-0.42857142857142855,2020-33,Northern Ostrobothnia
2020-08-17,-1.4285714285714286,2.142857142857143,0.0,-11.0,-24.142857142857142,-0.5714285714285714,2020-34,Northern Ostrobothnia
2020-08-24,-1.7142857142857142,2.4285714285714284,0.0,-12.285714285714286,-20.285714285714285,-0.42857142857142855,2020-35,Northern Ostrobothnia
2020-08-31,3.0,5.428571428571429,0.0,-9.142857142857142,-18.285714285714285,-0.2857142857142857,2020-36,Northern Ostrobothnia
2020-09-07,-0.2857142857142857,3.857142857142857,75.0,-13.571428571428571,-17.0,-1.5714285714285714,2020-37,Northern Ostrobothnia
2020-09-14,-2.142857142857143,1.8571428571428572,132.85714285714286,-15.714285714285714,-15.0,-0.5714285714285714,2020-38,Northern Ostrobothnia
2020-09-21,-3.7142857142857144,2.7142857142857144,82.57142857142857,-17.428571428571427,-12.0,1.1428571428571428,2020-39,Northern Ostrobothnia
2020-09-28,-2.4285714285714284,4.714285714285714,109.14285714285714,-16.714285714285715,-11.714285714285714,0.42857142857142855,2020-40,Northern Ostrobothnia
2020-10-05,-5.142857142857143,3.142857142857143,90.0,-19.714285714285715,-11.0,2.5714285714285716,2020-41,Northern Ostrobothnia
2020-10-12,-3.4285714285714284,3.0,79.0,-20.0,-17.285714285714285,3.5714285714285716,2020-42,Northern Ostrobothnia
2020-10-19,-10.571428571428571,-1.8571428571428572,88.57142857142857,-30.142857142857142,-31.0,5.142857142857143,2020-43,Northern Ostrobothnia
2020-10-26,-13.428571428571429,-2.142857142857143,49.42857142857143,-27.142857142857142,-12.142857142857142,4.428571428571429,2020-44,Northern Ostrobothnia
2020-11-02,-11.714285714285714,-0.8571428571428571,53.857142857142854,-26.714285714285715,-10.857142857142858,4.571428571428571,2020-45,Northern Ostrobothnia
2020-11-09,-8.857142857142858,-1.1428571428571428,49.285714285714285,-29.714285714285715,-10.857142857142858,5.428571428571429,2020-46,Northern Ostrobothnia
2020-11-16,-12.857142857142858,-3.4285714285714284,32.714285714285715,-30.428571428571427,-11.571428571428571,5.857142857142857,2020-47,Northern Ostrobothnia
2020-11-23,-12.428571428571429,-2.4285714285714284,38.714285714285715,-31.428571428571427,-14.0,6.857142857142857,2020-48,Northern Ostrobothnia
2020-11-30,-23.0,-2.5714285714285716,35.57142857142857,-39.42857142857143,-20.428571428571427,9.142857142857142,2020-49,Northern Ostrobothnia
2020-12-07,-17.285714285714285,-0.5714285714285714,36.142857142857146,-39.0,-17.714285714285715,8.857142857142858,2020-50,Northern Ostrobothnia
2020-12-14,-4.857142857142857,7.857142857142857,41.0,-33.857142857142854,-15.285714285714286,9.142857142857142,2020-51,Northern Ostrobothnia
2020-12-21,-26.571428571428573,-8.857142857142858,71.28571428571429,-43.42857142857143,-53.0,13.285714285714286,2020-52,Northern Ostrobothnia
