Central Finland,Central Ostrobothnia,Kainuu,Kymenlaakso,Lapland,North Karelia,Northern Ostrobothnia,Northern Savonia,Ostrobothnia,Pirkanmaa,Päijänne Tavastia,Satakunta,South Karelia,Southern Ostrobothnia,Southern Savonia,Southwest Finland,Tavastia Proper,Uusimaa,Y-W
-1.5999999999999999,-1.757142857142857,-4.457142857142857,-0.7857142857142857,-11.614285714285714,-3.3285714285714287,-10.6,-2.2142857142857144,-0.8714285714285713,0.1285714285714286,-0.04285714285714289,0.6571428571428573,-1.457142857142857,-1.2428571428571427,-1.0142857142857142,1.4857142857142858,0.014285714285714393,1.4571428571428573,2021-3
-4.4714285714285715,-4.0,-5.814285714285715,-1.5285714285714285,-8.242857142857144,-1.5142857142857142,-7.1571428571428575,-1.8714285714285714,-4.4,-4.228571428571429,-2.857142857142857,-3.742857142857143,-0.7714285714285715,-4.071428571428571,-1.5999999999999999,-2.314285714285714,-4.171428571428572,-1.7,2021-4
-10.642857142857142,-8.214285714285714,-10.299999999999999,-9.328571428571427,-8.72857142857143,-10.4,-8.257142857142856,-11.1,-6.014285714285714,-7.8999999999999995,-8.714285714285714,-6.8428571428571425,-9.657142857142857,-8.457142857142857,-9.87142857142857,-5.528571428571429,-8.371428571428572,-6.1000000000000005,2021-5
-7.371428571428572,-5.785714285714286,-10.228571428571428,-9.257142857142856,-10.071428571428571,-11.728571428571428,-10.942857142857141,-9.5,-4.614285714285715,-6.742857142857143,-7.928571428571429,-4.714285714285714,-9.114285714285714,-5.885714285714285,-8.628571428571428,-5.514285714285714,-8.142857142857142,-6.742857142857143,2021-6
-8.414285714285715,-6.6000000000000005,-9.857142857142858,-7.628571428571428,-13.171428571428573,-12.657142857142857,-11.671428571428573,-10.571428571428571,-4.485714285714286,-4.557142857142857,-6.328571428571428,-1.1714285714285715,-8.528571428571428,-6.871428571428572,-8.885714285714286,-1.385714285714286,-5.142857142857143,-3.242857142857143,2021-7
1.457142857142857,2.3000000000000003,0.29999999999999993,1.957142857142857,-1.8714285714285717,-1.5714285714285712,-0.8714285714285716,0.08571428571428592,3.242857142857143,3.7285714285714286,2.614285714285714,4.314285714285715,1.0571428571428572,2.7857142857142856,1.2714285714285711,5.271428571428571,3.4,4.242857142857143,2021-8
-1.1571428571428573,0.09999999999999996,-2.3285714285714287,0.42857142857142855,-3.857142857142857,-1.842857142857143,-2.357142857142857,-1.4857142857142855,0.8571428571428571,1.9285714285714286,0.9142857142857144,2.4857142857142853,-0.15714285714285708,0.5142857142857143,-0.42857142857142855,3.2142857142857144,1.2571428571428573,2.6142857142857143,2021-9
-3.7142857142857144,-2.457142857142857,-4.185714285714286,-2.6,-5.757142857142857,-5.114285714285714,-4.728571428571429,-4.385714285714286,-1.4285714285714286,-1.3571428571428572,-2.3714285714285714,-0.1428571428571428,-3.3,-2.142857142857143,-3.6999999999999997,1.0142857142857142,-1.7142857142857142,-0.5285714285714285,2021-10
-0.2285714285714286,0.6285714285714287,-0.07142857142857137,0.42857142857142866,-1.8714285714285714,-1.3142857142857145,-0.4000000000000001,-0.48571428571428565,1.3571428571428572,1.342857142857143,0.4428571428571428,2.314285714285714,0.14285714285714293,1.0714285714285714,0.05714285714285721,2.2285714285714286,0.942857142857143,1.5999999999999999,2021-11
7.871428571428572,7.628571428571428,7.514285714285714,6.385714285714286,5.042857142857143,5.857142857142857,6.114285714285714,7.528571428571428,7.828571428571428,8.128571428571428,7.3,8.371428571428572,6.185714285714285,7.914285714285714,6.885714285714285,7.785714285714286,7.942857142857143,6.385714285714286,2021-12
7.071428571428571,6.142857142857143,4.714285714285714,7.1000000000000005,3.814285714285714,5.3999999999999995,5.442857142857143,6.6571428571428575,6.057142857142857,8.528571428571428,7.442857142857143,6.957142857142857,6.742857142857143,7.171428571428572,7.471428571428571,7.914285714285714,8.228571428571428,7.3428571428571425,2021-13
5.628571428571428,4.742857142857143,3.614285714285714,6.857142857142857,3.0,4.942857142857142,4.2,6.057142857142857,5.1000000000000005,7.014285714285714,6.942857142857143,6.885714285714286,6.771428571428571,6.214285714285714,6.928571428571429,7.085714285714286,7.014285714285714,7.128571428571428,2021-14
11.414285714285715,11.814285714285715,10.057142857142859,12.857142857142858,8.4,10.785714285714286,10.814285714285715,10.771428571428572,10.928571428571429,12.742857142857144,12.542857142857143,12.828571428571431,11.328571428571427,12.714285714285714,12.6,13.200000000000001,12.957142857142857,12.171428571428573,2021-15
7.8999999999999995,6.671428571428572,7.828571428571428,9.042857142857143,5.557142857142857,7.528571428571429,7.485714285714287,7.585714285714286,6.828571428571428,8.685714285714285,8.442857142857143,8.585714285714285,8.414285714285715,7.385714285714286,8.385714285714286,8.6,8.357142857142858,8.042857142857143,2021-16
7.0,6.571428571428571,5.414285714285714,8.042857142857143,3.357142857142857,6.371428571428572,5.471428571428571,6.3428571428571425,6.557142857142857,7.542857142857143,7.471428571428571,7.671428571428572,6.514285714285714,6.785714285714286,8.242857142857142,9.157142857142857,8.185714285714285,8.471428571428572,2021-17
